variety,combination,altitude_m,annotation_method,index,treatment_no,d12,d23,d34,p12_%,p23_%,p34_%
Polonez,CONTROL,30,Bounded,NDRE,2,0.02161,-0.00445,-0.03268,9.344824455,-1.75986016,-13.1556171
Polonez,CONTROL,30,Bounded,NDRE,3,-0.0876,0.06069,0.03977,-31.73441626,32.20636698,15.96348909
Polonez,CONTROL,30,Bounded,NDRE,4,-0.04141,0.05768,0.0341,-18.13992404,30.86621252,13.94392172
Polonez,CONTROL,30,Bounded,NDVI,1,0.00497,-0.02245,0.02368,0.566123059,-2.542840347,2.752141103
Polonez,CONTROL,30,Bounded,NDVI,2,-0.01377,0.02871,-0.0084,-1.560161387,3.304440104,-0.935890394
Polonez,CONTROL,30,Bounded,NDVI,3,-0.02805,0.00659,0.01427,-3.107272347,0.753426145,1.619270568
Polonez,CONTROL,30,Bounded,NDVI,4,-0.01067,0.01114,0.02676,-1.203119767,1.271412283,3.015785541
Polonez,CONTROL,30,Bounded,OSAVI,1,0.00718,-0.0254,0.03305,1.012663941,-3.546490441,4.784301123
Polonez,CONTROL,30,Bounded,OSAVI,2,-0.02802,0.04016,-0.01981,-3.904785662,5.823995267,-2.71473618
Polonez,CONTROL,30,Bounded,OSAVI,3,-0.04818,0.01229,0.00614,-6.548945141,1.787607762,0.877392287
Polonez,CONTROL,30,Bounded,OSAVI,4,-0.01848,0.02186,0.03358,-2.677558496,3.254424216,4.841679391
Polonez,CONTROL,30,Bounded,SIPI2,1,0.01181,0.00942,0.01946,1.355942323,1.067070235,2.181098417
Polonez,CONTROL,30,Bounded,SIPI2,2,-0.0104,0.02075,-0.02171,-1.138676573,2.298046052,-2.350353094
Polonez,CONTROL,30,Bounded,SIPI2,3,-0.00347,-0.00151,0.00623,-0.379114402,-0.165602679,0.684381492
Polonez,CONTROL,30,Bounded,SIPI2,4,-0.01606,0.02466,0.00553,-1.745081229,2.727149068,0.595327166
Polonez,CONTROL,30,Edges,GNDVI,1,0.011,0.00894,0.03512,1.585811885,1.268713164,4.921586735
Polonez,CONTROL,30,Edges,GNDVI,2,-0.03218,0.04383,-0.03884,-4.293809735,6.110661103,-5.103133487
Polonez,CONTROL,30,Edges,GNDVI,3,-0.03193,0.00235,0.02794,-4.208453548,0.323343621,3.831958866
Polonez,CONTROL,30,Edges,GNDVI,4,-0.04449,0.05817,0.02236,-5.879391207,8.167408712,2.902422276
Polonez,CONTROL,30,Edges,LCI,1,-0.00148,-0.01984,0.02008,-0.473053529,-6.371615481,6.887538974
Polonez,CONTROL,30,Edges,LCI,2,0.01673,-0.0169,-0.04018,4.574775568,-4.419097824,-10.99222775
Polonez,CONTROL,30,Edges,LCI,3,-0.11832,0.07492,0.05875,-28.3822002,25.09369945,15.73038521
Polonez,CONTROL,30,Edges,LCI,4,-0.07425,0.09607,0.03025,-21.31287298,35.04528857,8.171236707
Polonez,CONTROL,30,Edges,MCARI,1,0.14457,-0.19036,0.04552,13.64458761,-15.80917374,4.49025451
Polonez,CONTROL,30,Edges,MCARI,2,0.0093,0.05737,0.07589,0.988845188,6.040276229,7.535041567
Polonez,CONTROL,30,Edges,MCARI,3,-0.02631,0.08649,-0.07983,-3.486841844,11.87656284,-9.798326073
Polonez,CONTROL,30,Edges,MCARI,4,0.21707,-0.15933,0.13962,25.18999549,-14.7691743,15.18481823
Polonez,CONTROL,30,Edges,MCARI2,1,0.00813,-0.07952,0.077,0.968374762,-9.380887386,10.02394029
Polonez,CONTROL,30,Edges,MCARI2,2,-0.05567,0.08511,-0.02454,-7.155241886,11.78219754,-3.039118433
Polonez,CONTROL,30,Edges,MCARI2,3,-0.09406,0.02906,0.00367,-11.96964703,4.200872845,0.509141659
Polonez,CONTROL,30,Edges,MCARI2,4,-0.00836,0.00925,0.098,-1.130751991,1.265440079,13.23928935
Polonez,CONTROL,30,Edges,NDRE,1,-0.0024,-0.01026,0.01097,-1.176061273,-5.087493988,5.731123081
Polonez,CONTROL,30,Edges,NDRE,2,0.01676,-0.01932,-0.03198,6.726034489,-7.264769253,-12.96726556
Polonez,CONTROL,30,Edges,NDRE,3,-0.09197,0.05844,0.04733,-31.55698752,29.29749187,18.35129172
Polonez,CONTROL,30,Edges,NDRE,4,-0.05773,0.07437,0.01848,-24.69088281,42.23624355,7.378688845
Polonez,CONTROL,30,Edges,NDVI,1,-0.00406,-0.01309,0.01978,-0.463490955,-1.501317237,2.303184286
Polonez,CONTROL,30,Edges,NDVI,2,-0.02221,0.02062,-0.00876,-2.553516345,2.432834535,-1.008994565
Polonez,CONTROL,30,Edges,NDVI,3,-0.03155,0.00602,0.0255,-3.608266877,0.714259442,3.004060783
Polonez,CONTROL,30,Edges,NDVI,4,-0.0226,0.02397,0.02356,-2.580995876,2.809979942,2.686427952
Polonez,CONTROL,30,Edges,OSAVI,1,0.00871,-0.03554,0.04448,1.275198344,-5.137761098,6.778410883
Polonez,CONTROL,30,Edges,OSAVI,2,-0.03084,0.04906,-0.01812,-4.624721265,7.713703065,-2.644981323
Polonez,CONTROL,30,Edges,OSAVI,3,-0.04909,0.01541,0.00442,-7.352093227,2.491064659,0.697137792
Polonez,CONTROL,30,Edges,OSAVI,4,-0.0071,0.01151,0.04814,-1.090175979,1.786792637,7.341984898
Polonez,CONTROL,30,Edges,SIPI2,1,0.01188,0.01278,0.0142,1.357185371,1.44045283,1.577776025
Polonez,CONTROL,30,Edges,SIPI2,2,-0.00995,0.01946,-0.02131,-1.082202821,2.139705389,-2.294034756
Polonez,CONTROL,30,Edges,SIPI2,3,-0.00576,-0.00117,0.00547,-0.623328727,-0.127407817,0.596418653
Polonez,CONTROL,30,Edges,SIPI2,4,-0.01762,0.02695,0.00274,-1.913655266,2.98406322,0.294597997
Polonez,CONTROL,50,Bounded,GNDVI,1,0.02091,-0.0096,0.04223,3.064719668,-1.365205186,6.088602649
Polonez,CONTROL,50,Bounded,GNDVI,2,-0.01328,0.05161,-0.0374,-1.814279527,7.181111215,-4.855244898
Polonez,CONTROL,50,Bounded,GNDVI,3,-0.02382,0.00053,0.02225,-3.136104568,0.072038178,3.022067203
Polonez,CONTROL,50,Bounded,GNDVI,4,-0.03581,0.03565,0.04,-4.703728174,4.913845742,5.255199034
Polonez,CONTROL,50,Bounded,LCI,1,0.00349,-0.05672,0.08652,1.173776027,-18.85506663,35.44434476
Polonez,CONTROL,50,Bounded,LCI,2,-0.01533,0.02742,-0.03834,-4.485722061,8.40019484,-10.83537521
Polonez,CONTROL,50,Bounded,LCI,3,-0.07069,0.00583,0.04537,-17.52350639,1.752271491,13.40162639
Polonez,CONTROL,50,Bounded,LCI,4,-0.08839,0.0946,0.02847,-24.67402319,35.05768212,7.811964076
Polonez,CONTROL,50,Bounded,MCARI,1,0.00834,-0.14968,0.01621,0.686984607,-12.24535543,1.511195056
Polonez,CONTROL,50,Bounded,MCARI,2,0.178,0.01503,0.10124,18.7247991,1.331725457,8.852428341
Polonez,CONTROL,50,Bounded,MCARI,3,-0.03673,0.21888,-0.19464,-4.024848205,24.99055205,-17.77971027
Polonez,CONTROL,50,Bounded,MCARI,4,0.23434,-0.28382,0.28249,24.90247399,-24.14726925,31.68523169
Polonez,CONTROL,50,Bounded,MCARI2,1,0.00069,-0.05373,0.05263,0.076833053,-5.978363066,6.228321288
Polonez,CONTROL,50,Bounded,MCARI2,2,-0.04526,0.05694,-0.02713,-5.188516481,6.884702394,-3.069035771
Polonez,CONTROL,50,Bounded,MCARI2,3,-0.07327,-0.03695,0.08908,-8.165871849,-4.484217859,11.3181992
Polonez,CONTROL,50,Bounded,MCARI2,4,-0.05315,0.00043,0.09392,-6.435162259,0.05564319,12.14674908
Polonez,CONTROL,50,Bounded,NDRE,1,0.00175,-0.03902,0.06195,0.923477976,-20.4025077,40.69473366
Polonez,CONTROL,50,Bounded,NDRE,2,-0.01086,0.01803,-0.02959,-4.826430708,8.419292929,-12.74436754
Polonez,CONTROL,50,Bounded,NDRE,3,-0.05353,0.00329,0.03441,-19.6750113,1.505438339,15.51180854
Polonez,CONTROL,50,Bounded,NDRE,4,-0.06706,0.07163,0.01813,-28.22735098,42.00901995,7.487373059
Polonez,CONTROL,50,Bounded,NDVI,1,0.00475,-0.02093,0.02471,0.542311113,-2.376704885,2.874255119
Polonez,CONTROL,50,Bounded,NDVI,2,-0.0107,0.02569,-0.00606,-1.221069497,2.967948696,-0.679927878
Polonez,CONTROL,50,Bounded,NDVI,3,-0.02626,0.00306,0.0189,-2.922580552,0.350812429,2.159207879
Polonez,CONTROL,50,Bounded,NDVI,4,-0.01418,0.01108,0.02728,-1.59936657,1.270029034,3.087715803
Polonez,CONTROL,50,Bounded,OSAVI,1,0.00574,-0.02377,0.0321,0.809156152,-3.323913016,4.643082891
Polonez,CONTROL,50,Bounded,OSAVI,2,-0.02256,0.03587,-0.02158,-3.169825955,5.204955082,-2.976465509
Polonez,CONTROL,50,Bounded,OSAVI,3,-0.03531,-0.01504,0.04071,-4.86416566,-2.177781703,6.02601355
Polonez,CONTROL,50,Bounded,OSAVI,4,-0.02773,0.00605,0.04517,-3.989290919,0.906528655,6.70744293
Polonez,CONTROL,50,Bounded,SIPI2,1,0.01345,0.00404,0.01737,1.550555606,0.458631756,1.962887083
Polonez,CONTROL,50,Bounded,SIPI2,2,-0.00374,0.02262,-0.0229,-0.413858277,2.513470178,-2.482193782
Polonez,CONTROL,50,Bounded,SIPI2,3,-0.00264,-0.00103,0.00527,-0.289803845,-0.113396035,0.580850025
Polonez,CONTROL,50,Bounded,SIPI2,4,-0.01727,0.01925,0.01244,-1.880749381,2.136560038,1.351834485
Polonez,CONTROL,50,Edges,GNDVI,1,0.0133,-0.00796,0.05125,1.940384955,-1.139208079,7.419246031
Polonez,CONTROL,50,Edges,GNDVI,2,-0.0094,0.04651,-0.03773,-1.306824264,6.551617761,-4.988028995
Polonez,CONTROL,50,Edges,GNDVI,3,-0.05111,0.00015,0.0311,-6.724637224,0.021158618,4.385958727
Polonez,CONTROL,50,Edges,GNDVI,4,-0.04622,0.04717,0.03576,-6.150685132,6.688493721,4.752721584
Polonez,CONTROL,50,Edges,LCI,1,-0.00674,-0.05287,0.09937,-2.206356533,-17.69760428,40.41550244
Polonez,CONTROL,50,Edges,LCI,2,-0.00981,0.00841,-0.03735,-2.802448786,2.471777358,-10.71271845
Polonez,CONTROL,50,Edges,LCI,3,-0.09966,0.00094,0.05467,-23.37949333,0.287804146,16.69053063
Polonez,CONTROL,50,Edges,LCI,4,-0.10623,0.11282,0.01566,-29.73289931,44.93907612,4.303723023
Polonez,CONTROL,50,Edges,MCARI,1,0.02122,-0.14173,0.00678,1.933483432,-12.66893175,0.693967498
Polonez,CONTROL,50,Edges,MCARI,2,0.13659,0.06037,0.09437,17.0878261,6.450261825,9.472037065
Polonez,CONTROL,50,Edges,MCARI,3,-0.0204,0.19993,-0.16862,-2.71778591,27.37975736,-18.12843429
Polonez,CONTROL,50,Edges,MCARI,4,0.24533,-0.29441,0.28834,28.88746805,-26.89680438,36.03434723
Polonez,CONTROL,50,Edges,MCARI2,1,0.00772,-0.05851,0.05071,0.917397396,-6.889762621,6.413134342
Polonez,CONTROL,50,Edges,MCARI2,2,-0.04398,0.08932,-0.02931,-5.818145258,12.54615967,-3.658029756
Polonez,CONTROL,50,Edges,MCARI2,3,-0.07047,-0.02036,0.08465,-9.171112103,-2.917235618,12.49334008
Polonez,CONTROL,50,Edges,MCARI2,4,-0.03584,-0.01736,0.11266,-4.721125588,-2.400107286,15.95884075
Polonez,CONTROL,50,Edges,NDRE,1,-0.00627,-0.03588,0.07229,-3.165531552,-18.70688891,46.3632224
Polonez,CONTROL,50,Edges,NDRE,2,-0.00718,0.001,-0.02915,-3.007443213,0.43185165,-12.53434583
Polonez,CONTROL,50,Edges,NDRE,3,-0.07658,-0.00132,0.0416,-25.69790034,-0.596149417,18.9004139
Polonez,CONTROL,50,Edges,NDRE,4,-0.08102,0.08567,0.00673,-33.75256727,53.87338779,2.750407657
Polonez,CONTROL,50,Edges,NDVI,1,-0.00263,-0.02049,0.03445,-0.301518714,-2.35619885,4.057088953
Polonez,CONTROL,50,Edges,NDVI,2,-0.00174,0.02322,-0.0042,-0.206344256,2.759322219,-0.485700177
Polonez,CONTROL,50,Edges,NDVI,3,-0.06174,0.00791,0.03007,-6.966109325,0.959309976,3.612181231
Polonez,CONTROL,50,Edges,NDVI,4,-0.02248,0.02099,0.02593,-2.569962308,2.462918353,2.969431914
Polonez,CONTROL,50,Edges,OSAVI,1,0.00824,-0.02678,0.03186,1.204095679,-3.866751568,4.785285472
Polonez,CONTROL,50,Edges,OSAVI,2,-0.02028,0.05228,-0.02003,-3.113050713,8.283016805,-2.930714857
Polonez,CONTROL,50,Edges,OSAVI,3,-0.03976,-0.00339,0.04026,-6.018670594,-0.546024731,6.520249862
Polonez,CONTROL,50,Edges,OSAVI,4,-0.02057,-0.00164,0.05564,-3.106119977,-0.25558269,8.693328917
Polonez,CONTROL,50,Edges,SIPI2,1,0.01251,0.0048,0.01791,1.434911124,0.542777051,2.014303693
Polonez,CONTROL,50,Edges,SIPI2,2,-0.00607,0.01986,-0.02355,-0.663975034,2.186933239,-2.537767476
Polonez,CONTROL,50,Edges,SIPI2,3,-0.00105,-0.0029,0.00444,-0.114360274,-0.316213809,0.48567
Polonez,CONTROL,50,Edges,SIPI2,4,-0.01997,0.0218,0.01069,-2.175118259,2.427235813,1.162031043
Polonez,KAISHI,30,Bounded,GNDVI,1,0.01192,0.00206,0.04816,1.693901245,0.287861871,6.710502298
Polonez,KAISHI,30,Bounded,GNDVI,2,-0.03977,0.06352,-0.03644,-5.238677962,8.829690669,-4.654424322
Polonez,KAISHI,30,Bounded,GNDVI,3,-0.02162,-0.01066,0.02123,-2.767427304,-1.403349873,2.834631371
Polonez,KAISHI,30,Bounded,GNDVI,4,-0.02659,0.03313,0.03979,-3.484421008,4.498174526,5.169875697
Polonez,KAISHI,30,Bounded,LCI,1,0.03479,0.00149,-0.03384,11.94748464,0.457081854,-10.33373948
Polonez,KAISHI,30,Bounded,LCI,2,-0.00703,0.02834,-0.04131,-1.930942042,7.937463765,-10.71926224
Polonez,KAISHI,30,Bounded,LCI,3,-0.09554,0.03092,0.0483,-21.85164939,9.049376465,12.96292817
Polonez,KAISHI,30,Bounded,LCI,4,-0.05902,0.08099,0.04499,-17.14795413,28.4014995,12.28728038
Polonez,KAISHI,30,Bounded,MCARI,1,0.22161,-0.19809,-0.04757,20.10139134,-14.96067809,-4.224760453
Polonez,KAISHI,30,Bounded,MCARI,2,-0.03817,0.07426,0.10551,-3.59490328,7.254709064,9.61041871
Polonez,KAISHI,30,Bounded,MCARI,3,-0.01273,0.05919,-0.08325,-1.433250281,6.761009343,-8.907067986
Polonez,KAISHI,30,Bounded,MCARI,4,0.20575,-0.13832,0.12289,21.83044719,-12.04625161,12.16827851
Polonez,KAISHI,30,Bounded,MCARI2,1,0.03914,-0.05538,0.00954,4.516965163,-6.114938315,1.121995223
Polonez,KAISHI,30,Bounded,MCARI2,2,-0.07381,0.08972,-0.0201,-8.616412626,11.46125949,-2.30364308
Polonez,KAISHI,30,Bounded,MCARI2,3,-0.09288,0.02417,0.00291,-10.41604753,3.025709139,0.353588314
Polonez,KAISHI,30,Bounded,MCARI2,4,-0.02415,0.02788,0.07814,-3.038534659,3.617767547,9.785591112
Polonez,KAISHI,30,Bounded,NDRE,1,0.02413,0.00366,-0.02639,12.97932882,1.742516937,-12.34902972
Polonez,KAISHI,30,Bounded,NDRE,2,-0.00252,0.01757,-0.03276,-1.035285998,7.293755267,-12.67502641
Polonez,KAISHI,30,Bounded,NDRE,3,-0.07528,0.02299,0.03968,-24.8587496,10.10322961,15.83772716
Polonez,KAISHI,30,Bounded,NDRE,4,-0.04565,0.06295,0.03092,-20.04117991,34.5630343,12.61623708
Polonez,KAISHI,30,Bounded,NDVI,1,0.01207,-0.0136,0.00678,1.380073657,-1.533844389,0.77657804
Polonez,KAISHI,30,Bounded,NDVI,2,-0.02139,0.03711,-0.01049,-2.436021688,4.331834137,-1.173652453
Polonez,KAISHI,30,Bounded,NDVI,3,-0.02905,0.0109,0.00834,-3.240737125,1.256699998,0.949614632
Polonez,KAISHI,30,Bounded,NDVI,4,-0.00968,0.01123,0.02755,-1.099548935,1.289795,3.12389799
Polonez,KAISHI,30,Bounded,OSAVI,1,0.01978,-0.02252,0.01619,2.825427707,-3.128425188,2.321709489
Polonez,KAISHI,30,Bounded,OSAVI,2,-0.04049,0.05106,-0.01679,-5.703692539,7.627714927,-2.330452308
Polonez,KAISHI,30,Bounded,OSAVI,3,-0.04442,0.00672,0.00514,-6.093520867,0.981665354,0.743557881
Polonez,KAISHI,30,Bounded,OSAVI,4,-0.01345,0.01682,0.03993,-1.972658513,2.516566398,5.827572166
Polonez,KAISHI,30,Bounded,SIPI2,1,0.00278,0.00871,0.03057,0.314650133,0.982736113,3.415600479
Polonez,KAISHI,30,Bounded,SIPI2,2,-0.01667,0.02427,-0.0193,-1.808200575,2.681053996,-2.076360581
Polonez,KAISHI,30,Bounded,SIPI2,3,0.00127,-0.01365,0.01035,0.137080784,-1.471331668,1.132284776
Polonez,KAISHI,30,Bounded,SIPI2,4,-0.01274,0.0167,0.01196,-1.380489586,1.834920851,1.290432565
Polonez,KAISHI,30,Edges,GNDVI,1,0.00226,0.0182,0.03968,0.324176541,2.602189557,5.52945816
Polonez,KAISHI,30,Edges,GNDVI,2,-0.0501,0.0687,-0.04142,-6.672073577,9.803208089,-5.382779006
Polonez,KAISHI,30,Edges,GNDVI,3,-0.01872,-0.01385,0.02515,-2.431986863,-1.844156155,3.411691453
Polonez,KAISHI,30,Edges,GNDVI,4,-0.03839,0.0471,0.03423,-5.062700203,6.54256627,4.462836424
Polonez,KAISHI,30,Edges,LCI,1,0.02043,0.02552,-0.04595,6.821573937,7.976969314,-13.30183736
Polonez,KAISHI,30,Edges,LCI,2,-0.01936,0.02941,-0.04853,-5.208207231,8.346553676,-12.71180891
Polonez,KAISHI,30,Edges,LCI,3,-0.09339,0.0266,0.05279,-21.13512767,7.633127775,14.07429329
Polonez,KAISHI,30,Edges,LCI,4,-0.07313,0.09802,0.03188,-20.98777124,35.60337219,8.539339085
Polonez,KAISHI,30,Edges,MCARI,1,0.20226,-0.19274,-0.02571,21.16175149,-16.64362488,-2.663417939
Polonez,KAISHI,30,Edges,MCARI,2,-0.02086,0.07092,0.10149,-2.316771269,8.063388329,10.67808861
Polonez,KAISHI,30,Edges,MCARI,3,0.0146,0.04634,-0.07503,1.953226905,6.080718454,-9.281055292
Polonez,KAISHI,30,Edges,MCARI,4,0.19078,-0.12769,0.12363,22.46264958,-12.27669236,13.54981472
Polonez,KAISHI,30,Edges,MCARI2,1,0.04429,-0.06714,0.02155,5.748879494,-8.241060217,2.882707899
Polonez,KAISHI,30,Edges,MCARI2,2,-0.06402,0.09462,-0.01366,-8.533940476,13.78976654,-1.749530278
Polonez,KAISHI,30,Edges,MCARI2,3,-0.07261,0.02256,-0.00132,-9.345265139,3.202903057,-0.18158782
Polonez,KAISHI,30,Edges,MCARI2,4,-0.0209,0.02569,0.09085,-2.856279921,3.614130702,12.33518576
Polonez,KAISHI,30,Edges,NDRE,1,0.01341,0.02319,-0.03707,6.800513208,11.01134373,-15.85604236
Polonez,KAISHI,30,Edges,NDRE,2,-0.01239,0.01746,-0.03892,-4.85632871,7.19285164,-14.95766734
Polonez,KAISHI,30,Edges,NDRE,3,-0.07569,0.0196,0.04386,-24.09887895,8.221786896,17.00059304
Polonez,KAISHI,30,Edges,NDRE,4,-0.05697,0.07632,0.01951,-24.35125304,43.12327312,7.702298846
Polonez,KAISHI,30,Edges,NDVI,1,-0.00073,0.00123,0.00067,-0.085371031,0.143967246,0.078308444
Polonez,KAISHI,30,Edges,NDVI,2,-0.03304,0.04477,-0.01692,-3.827835454,5.393254637,-1.933977307
Polonez,KAISHI,30,Edges,NDVI,3,-0.02444,0.00863,0.01264,-2.79860894,1.016668414,1.47408514
Polonez,KAISHI,30,Edges,NDVI,4,-0.02129,0.02562,0.02436,-2.441622962,3.011740144,2.779898458
Polonez,KAISHI,30,Edges,OSAVI,1,0.02193,-0.02927,0.02063,3.357364079,-4.335519114,3.194235203
Polonez,KAISHI,30,Edges,OSAVI,2,-0.03647,0.05624,-0.01242,-5.573716876,9.102518245,-1.842481208
Polonez,KAISHI,30,Edges,OSAVI,3,-0.03552,0.00765,0.00321,-5.31433419,1.208796244,0.501162353
Polonez,KAISHI,30,Edges,OSAVI,4,-0.01221,0.01594,0.04797,-1.879268178,2.500349014,7.341024805
Polonez,KAISHI,30,Edges,SIPI2,1,0.00402,0.01082,0.02673,0.451193136,1.208950705,2.950946721
Polonez,KAISHI,30,Edges,SIPI2,2,-0.01712,0.02369,-0.01862,-1.851469333,2.610321624,-1.999482411
Polonez,KAISHI,30,Edges,SIPI2,3,0.00037,-0.01395,0.01064,0.039725955,-1.497181114,1.159292701
Polonez,KAISHI,30,Edges,SIPI2,4,-0.01379,0.01773,0.01016,-1.49190595,1.947215416,1.094519753
Polonez,KAISHI,50,Bounded,GNDVI,1,0.01515,-0.00068,0.03611,2.168588814,-0.095269985,5.063940843
Polonez,KAISHI,50,Bounded,GNDVI,2,-0.00215,0.06089,-0.04123,-0.29724831,8.443446657,-5.272102102
Polonez,KAISHI,50,Bounded,GNDVI,3,-0.02615,-0.01321,0.02406,-3.347495651,-1.749597036,3.243370031
Polonez,KAISHI,50,Bounded,GNDVI,4,-0.0454,0.03839,0.03335,-5.836218233,5.240948477,4.326162843
Polonez,KAISHI,50,Bounded,LCI,1,0.04357,-0.0395,0.01693,15.64671534,-12.26589987,5.992262796
Polonez,KAISHI,50,Bounded,LCI,2,-0.08687,0.08818,-0.03812,-23.6219616,31.39407792,-10.32891582
Polonez,KAISHI,50,Bounded,LCI,3,-0.0741,-0.04329,0.00812,-15.92449084,-11.06535692,2.333796069
Polonez,KAISHI,50,Bounded,LCI,4,-0.11124,0.0704,0.03982,-28.20122144,24.85779154,11.2609619
Polonez,KAISHI,50,Bounded,MCARI,1,0.08767,-0.18986,-0.00423,7.709075817,-15.50002817,-0.408679463
Polonez,KAISHI,50,Bounded,MCARI,2,0.12612,0.046,0.14411,13.99760935,4.47849398,13.42892899
Polonez,KAISHI,50,Bounded,MCARI,3,-0.04096,0.20726,-0.23239,-4.451491674,23.57421282,-21.39002486
Polonez,KAISHI,50,Bounded,MCARI,4,0.19962,-0.21659,0.23901,21.15535227,-18.94575892,25.79371717
Polonez,KAISHI,50,Bounded,MCARI2,1,0.03378,-0.06948,0.04338,3.8920593,-7.705436725,5.212557722
Polonez,KAISHI,50,Bounded,MCARI2,2,-0.07255,0.08147,-0.02123,-8.528060316,10.46942125,-2.46963558
Polonez,KAISHI,50,Bounded,MCARI2,3,-0.07942,-0.03886,0.07102,-8.856613633,-4.754616052,9.123246036
Polonez,KAISHI,50,Bounded,MCARI2,4,-0.06667,0.02374,0.07936,-8.124236106,3.148703978,10.2044359
Polonez,KAISHI,50,Bounded,NDRE,1,0.03101,-0.02707,0.01071,17.6272304,-13.08165524,5.954598273
Polonez,KAISHI,50,Bounded,NDRE,2,-0.06601,0.0639,-0.02947,-26.72567017,35.30757372,-12.03441672
Polonez,KAISHI,50,Bounded,NDRE,3,-0.05961,-0.03647,0.00438,-18.27456919,-13.68064491,1.903429215
Polonez,KAISHI,50,Bounded,NDRE,4,-0.08641,0.05345,0.0271,-32.34258209,29.56943146,11.57076312
Polonez,KAISHI,50,Bounded,NDVI,1,0.01047,-0.02099,0.01979,1.197870605,-2.373035801,2.291753278
Polonez,KAISHI,50,Bounded,NDVI,2,-0.01664,0.03683,-0.0113,-1.911828404,4.314005231,-1.26886311
Polonez,KAISHI,50,Bounded,NDVI,3,-0.02978,-0.00089,0.0189,-3.302720142,-0.102075809,2.169892229
Polonez,KAISHI,50,Bounded,NDVI,4,-0.01913,0.0113,0.0275,-2.156340916,1.301811823,3.127413084
Polonez,KAISHI,50,Bounded,OSAVI,1,0.01807,-0.02823,0.02624,2.578956457,-3.927701356,3.800084285
Polonez,KAISHI,50,Bounded,OSAVI,2,-0.03039,0.04675,-0.01842,-4.342663129,6.983751387,-2.572047347
Polonez,KAISHI,50,Bounded,OSAVI,3,-0.03822,-0.01917,0.03322,-5.229734778,-2.767827364,4.932947845
Polonez,KAISHI,50,Bounded,OSAVI,4,-0.03554,0.01665,0.03779,-5.098403198,2.516850807,5.57217657
Polonez,KAISHI,50,Bounded,SIPI2,1,0.00586,0.0109,0.01492,0.665386611,1.229483696,1.662486308
Polonez,KAISHI,50,Bounded,SIPI2,2,0.00781,0.02238,-0.02232,0.866967645,2.462991842,-2.397342301
Polonez,KAISHI,50,Bounded,SIPI2,3,-0.00156,-0.0086,0.00621,-0.168820024,-0.932248312,0.679504673
Polonez,KAISHI,50,Bounded,SIPI2,4,-0.02101,0.02077,0.00738,-2.259623296,2.285453971,0.793923153
Polonez,KAISHI,50,Edges,GNDVI,1,0.00645,0.00133,0.04132,0.928644136,0.189725981,5.883182101
Polonez,KAISHI,50,Edges,GNDVI,2,-0.01316,0.06536,-0.04622,-1.828969148,9.252927994,-5.989133519
Polonez,KAISHI,50,Edges,GNDVI,3,-0.03096,-0.02268,0.03191,-3.997360915,-3.050227893,4.426589501
Polonez,KAISHI,50,Edges,GNDVI,4,-0.06311,0.05374,0.02977,-8.126019615,7.531557844,3.879985038
Polonez,KAISHI,50,Edges,LCI,1,0.0298,-0.03129,0.02409,10.2708683,-9.779928174,8.345718532
Polonez,KAISHI,50,Edges,LCI,2,-0.0986,0.08361,-0.04375,-25.75212664,29.41104048,-11.89210935
Polonez,KAISHI,50,Edges,LCI,3,-0.07543,-0.0583,0.01791,-15.98326874,-14.70361992,5.295667369
Polonez,KAISHI,50,Edges,LCI,4,-0.13706,0.0909,0.02905,-33.83353781,33.91272231,8.093252094
Polonez,KAISHI,50,Edges,MCARI,1,0.08727,-0.18634,0.00409,8.896468835,-17.44395589,0.463781395
Polonez,KAISHI,50,Edges,MCARI,2,0.11267,0.0621,0.13541,14.85880378,7.130218924,14.51275989
Polonez,KAISHI,50,Edges,MCARI,3,-0.04505,0.19726,-0.19554,-5.745799699,26.69279203,-20.88520188
Polonez,KAISHI,50,Edges,MCARI,4,0.21212,-0.21421,0.23919,25.46608384,-20.49717196,28.78820886
Polonez,KAISHI,50,Edges,MCARI2,1,0.03937,-0.08233,0.04772,5.095510075,-10.13902521,6.539844124
Polonez,KAISHI,50,Edges,MCARI2,2,-0.06002,0.09458,-0.01395,-8.137632006,13.95930283,-1.806711642
Polonez,KAISHI,50,Edges,MCARI2,3,-0.08879,-0.02269,0.07145,-11.15745215,-3.20933068,10.44115906
Polonez,KAISHI,50,Edges,MCARI2,4,-0.05087,0.01808,0.0951,-6.792801527,2.59021706,13.28043503
Polonez,KAISHI,50,Edges,NDRE,1,0.02086,-0.02015,0.01596,11.00263198,-9.57467534,8.38671368
Polonez,KAISHI,50,Edges,NDRE,2,-0.07685,0.05966,-0.03441,-28.95836552,31.64466321,-13.86432224
Polonez,KAISHI,50,Edges,NDRE,3,-0.05982,-0.05013,0.01197,-17.7201916,-18.04789009,5.258510484
Polonez,KAISHI,50,Edges,NDRE,4,-0.10731,0.06917,0.01734,-38.45947079,40.28280075,7.19857523
Polonez,KAISHI,50,Edges,NDVI,1,-0.00084,-0.02301,0.02895,-0.098020797,-2.687704191,3.474927111
Polonez,KAISHI,50,Edges,NDVI,2,-0.0274,0.04442,-0.01696,-3.191758274,5.344974677,-1.937220796
Polonez,KAISHI,50,Edges,NDVI,3,-0.03953,-0.00924,0.02821,-4.446614195,-1.087748584,3.357450004
